player,nationality,position,squad,age,value,height,foot,league,minutes,goals,assists,cards_yellow,cards_red,assists_per90,xg_per90,xa_per90,shots_total,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,npxg_per_shot,xg_net,passes,passes_pct,passes_pct_short,passes_pct_medium,passes_pct_long,xa_net,passes_into_final_third,passes_into_penalty_area,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribbles_vs,dribble_tackles_pct,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,interceptions,clearances,errors,touches_def_3rd,touches_att_3rd,touches_att_pen_area,dribbles,dribbles_completed_pct,nutmegs,carry_distance,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,goalsm,cards_yellowm,cards_redm,assists_per90m,goals_assists_per90m,xg_per90m,xa_per90m,minutes_90sm,shots_on_target_pctm,shots_total_per90m,shots_on_target_per90m,xg_netm,passes_pctm,passes_pct_shortm,passes_pct_mediumm,passes_pct_longm,xa_netm,crosses_into_penalty_aream,passes_free_kicksm,passes_pressurem,crossesm,passes_lowm,passes_highm,passes_left_footm,passes_right_footm,passes_headm,passes_other_bodym,passes_offsidesm,passes_oobm,passes_interceptedm,passes_blockedm,sca_per90m,sca_passes_deadm,sca_dribblesm,gca_passes_deadm,gca_dribblesm,gca_shotsm,tackles_def_3rdm,tackles_mid_3rdm,tackles_att_3rdm,dribbles_vsm,dribble_tackles_pctm,pressure_regain_pctm,pressures_def_3rdm,pressures_mid_3rdm,pressures_att_3rdm,blocksm,blocked_shotsm,interceptionsm,clearancesm,errorsm,touches_def_3rdm,touches_att_3rdm,touches_att_pen_aream,dribblesm,dribbles_completed_pctm,nutmegsm,carry_distancem,passes_received_pctm,miscontrolsm,dispossessedm,cards_yellow_redm,foulsm,fouledm,offsidesm,pens_wonm,pens_concededm,own_goalsm,ball_recoveriesm,aerials_wonm,aerials_lostm,aerials_won_pctm,D,Pts,CL,WinCL,CLBestScorer,passes_progressive_ratio,pens_converted,gca/sca_summarym,tackles_pct,crosses_pen_pct,past_over_vs_dribbles,carry_progressive_distance_pct,games_started_pct,act_vs_exp_goals,act_vs_exp_assists
Alireza Jahanbakhsh,ir IRN,FW,Brighton,24.0,15000000.0,180.0,1,Premier League,1020.0,0.0,0.0,2.0,0.0,0.0,0.07,0.03,22.0,0.0,31.8,1.94,0.62,0.04,-0.8,306.0,68.6,79.1,73.7,50.9,-0.3,16.0,6.0,16.0,6.0,2.0,51.0,15.0,16.0,6.0,0.0,0.0,0.0,49.0,59.0,37.0,244.0,11.0,4.0,3.0,4.0,6.0,3.0,17.0,18.0,1.59,3.0,1.0,1.0,2.0,3.0,0.26,2.0,0.0,1.0,0.0,0.0,24.0,11.0,4.0,32.0,28.1,24.2,110.0,81.0,24.0,12.0,0.0,0.0,8.0,7.0,0.0,117.0,208.0,22.0,40.0,42.5,2.0,2167.0,70.6,32.0,22.0,0.0,19.0,8.0,6.0,0.0,1.0,0.0,87.0,8.0,14.0,36.4,0.0,0.001960784,0.0,0.0,0.0,6.86e-05,2.94e-05,0.011078431,0.031176471,0.001901961,0.000607843,-0.000784314,0.067254902,0.07754902,0.072254902,0.049901961,-0.000294118,0.000980392,0.005882353,0.05,0.015686275,0.048039216,0.057843137,0.03627451,0.239215686,0.010784314,0.002941176,0.003921569,0.005882353,0.002941176,0.016666667,0.001558824,0.002941176,0.000980392,0.001960784,0.0,0.000980392,0.023529412,0.010784314,0.003921569,0.031372549,0.02754902,0.02372549,0.107843137,0.079411765,0.023529412,0.011764706,0.0,0.007843137,0.006862745,0.0,0.114705882,0.203921569,0.021568627,0.039215686,0.041666667,0.001960784,2.124509804,0.069215686,0.031372549,0.021568627,0.0,0.018627451,0.007843137,0.005882353,0.0,0.000980392,0.0,0.085294118,0.007843137,0.01372549,0.035686275,9.0,36.0,0.0,0.0,0,0.3173684210526316,0.0,0.004365808734375,0.6075949367088608,0.06060606060606061,0.71875,0.5782187355791417,0.631578947368421,0.0,0.0
Beram Kayal,il ISR,MF,Brighton,30.0,1500000.0,178.0,1,Premier League,940.0,1.0,1.0,4.0,0.0,0.1,0.03,0.09,4.0,0.0,25.0,0.38,0.1,0.09,0.7,292.0,69.5,80.7,75.4,38.8,0.0,20.0,3.0,12.0,2.0,0.0,55.0,7.0,6.0,1.0,0.0,0.0,0.0,40.0,62.0,22.0,237.0,25.0,0.0,2.0,2.0,18.0,12.0,8.0,8.0,0.77,0.0,0.0,0.0,0.0,2.0,0.19,0.0,0.0,0.0,0.0,0.0,16.0,16.0,1.0,28.0,14.3,26.0,164.0,126.0,25.0,23.0,9.0,0.0,8.0,28.0,0.0,148.0,73.0,12.0,14.0,57.1,0.0,1590.0,84.7,13.0,13.0,0.0,18.0,7.0,0.0,0.0,1.0,0.0,98.0,11.0,19.0,36.7,0.00106383,0.004255319,0.0,0.000106383,0.000202128,3.19e-05,9.57e-05,0.01106383,0.026595745,0.000404255,0.000106383,0.000744681,0.07393617,0.085851064,0.080212766,0.041276596,0.0,0.00106383,0.00212766,0.058510638,0.006382979,0.042553191,0.065957447,0.023404255,0.25212766,0.026595745,0.00212766,0.00212766,0.019148936,0.012765957,0.008510638,0.000819149,0.0,0.0,0.0,0.0,0.0,0.017021277,0.017021277,0.00106383,0.029787234,0.015212766,0.027659574,0.174468085,0.134042553,0.026595745,0.024468085,0.009574468,0.008510638,0.029787234,0.0,0.157446809,0.077659574,0.012765957,0.014893617,0.060744681,0.0,1.691489362,0.090106383,0.013829787,0.013829787,0.0,0.019148936,0.007446809,0.0,0.0,0.00106383,0.0,0.104255319,0.011702128,0.020212766,0.039042553,9.0,36.0,0.0,0.0,0,0.30597014925373134,0.0,0.0027260640000000003,0.8059701492537313,0.15384615384615385,0.8571428571428571,0.5754716981132075,0.5,1.25,0.6666666666666666
Anthony Knockaert,fr FRA,FW,Brighton,26.0,8000000.0,172.0,0,Premier League,1837.0,2.0,6.0,4.0,1.0,0.29,0.14,0.21,29.0,2.0,31.0,1.42,0.44,0.1,-0.9,736.0,71.1,82.6,74.8,51.5,1.8,22.0,18.0,100.0,45.0,2.0,164.0,59.0,50.0,46.0,8.0,15.0,0.0,77.0,190.0,622.0,66.0,27.0,8.0,4.0,6.0,23.0,26.0,25.0,66.0,3.23,26.0,1.0,5.0,4.0,9.0,0.44,3.0,0.0,1.0,0.0,0.0,11.0,13.0,4.0,37.0,29.7,21.8,164.0,207.0,70.0,24.0,1.0,0.0,20.0,10.0,0.0,199.0,445.0,60.0,62.0,46.8,2.0,5060.0,78.9,45.0,27.0,0.0,23.0,20.0,3.0,0.0,0.0,0.0,154.0,11.0,7.0,61.1,0.001088732,0.002177463,0.000544366,0.000157866,0.000212303,7.62e-05,0.000114317,0.011105063,0.01687534,0.000772999,0.000239521,-0.000489929,0.038704409,0.044964616,0.040718563,0.028034839,0.000979858,0.003266195,0.024496462,0.089275993,0.027218291,0.041916168,0.103429505,0.338595536,0.035928144,0.014697877,0.002177463,0.003266195,0.012520414,0.014153511,0.013609145,0.001758302,0.014153511,0.000544366,0.001633097,0.0,0.000544366,0.005988024,0.007076756,0.002177463,0.020141535,0.016167665,0.011867175,0.089275993,0.112683723,0.038105607,0.01306478,0.000544366,0.010887316,0.005443658,0.0,0.108328797,0.242242787,0.032661949,0.03375068,0.02547632,0.001088732,2.754491018,0.042950463,0.024496462,0.014697877,0.0,0.012520414,0.010887316,0.001633097,0.0,0.0,0.0,0.083832335,0.005988024,0.003810561,0.033260751,9.0,36.0,0.0,0.0,0,0.32393362516542806,0.0,0.008327095734375001,0.5964912280701754,0.1188118811881188,0.7027027027027027,0.5719367588932807,0.6,0.5882352941176471,1.276595744680851
Jürgen Locadia,nl NED,FW,Brighton,24.0,12000000.0,185.0,1,Premier League,1236.0,2.0,0.0,1.0,0.0,0.0,0.23,0.07,26.0,1.0,34.6,1.89,0.66,0.12,-1.1,357.0,73.7,77.2,76.0,68.2,-1.0,12.0,11.0,9.0,1.0,0.0,89.0,21.0,20.0,0.0,0.0,0.0,0.0,64.0,65.0,44.0,273.0,22.0,5.0,1.0,1.0,9.0,12.0,12.0,34.0,2.48,0.0,4.0,4.0,0.0,3.0,0.22,0.0,1.0,1.0,0.0,0.0,10.0,7.0,5.0,9.0,33.3,20.6,81.0,135.0,71.0,16.0,1.0,0.0,8.0,11.0,0.0,96.0,250.0,54.0,10.0,80.0,0.0,1779.0,56.9,38.0,23.0,0.0,22.0,11.0,11.0,0.0,0.0,0.0,90.0,14.0,19.0,42.4,0.001618123,0.000809061,0.0,0.0,0.000121359,0.000186084,5.66e-05,0.011084142,0.027993528,0.001529126,0.000533981,-0.000889968,0.059627832,0.062459547,0.061488673,0.055177994,-0.000809061,0.002427184,0.000809061,0.072006472,0.01618123,0.051779935,0.052588997,0.035598706,0.220873786,0.017799353,0.000809061,0.000809061,0.007281553,0.009708738,0.009708738,0.002006472,0.0,0.003236246,0.0,0.000809061,0.000809061,0.008090615,0.00566343,0.004045307,0.007281553,0.026941748,0.016666667,0.065533981,0.109223301,0.057443366,0.012944984,0.000809061,0.006472492,0.008899676,0.0,0.077669903,0.202265372,0.04368932,0.008090615,0.064724919,0.0,1.439320388,0.046035599,0.030744337,0.018608414,0.0,0.017799353,0.008899676,0.008899676,0.0,0.0,0.0,0.072815534,0.011326861,0.015372168,0.034304207,9.0,36.0,0.0,0.0,0,0.2228942652329749,0.0,0.006687398765625,0.6222222222222222,0.14634146341463414,0.6666666666666666,0.5143338954468802,0.46153846153846156,0.5555555555555556,0.0
Solly March,eng ENG,FW,Brighton,24.0,8000000.0,180.0,0,Premier League,2463.0,1.0,5.0,1.0,0.0,0.18,0.09,0.14,42.0,3.0,21.4,1.53,0.33,0.06,-1.6,924.0,64.6,81.6,66.1,48.2,1.2,35.0,34.0,81.0,22.0,1.0,192.0,68.0,92.0,35.0,2.0,0.0,0.0,143.0,246.0,745.0,86.0,59.0,22.0,2.0,9.0,29.0,16.0,75.0,75.0,2.74,10.0,7.0,7.0,6.0,7.0,0.26,1.0,0.0,0.0,2.0,0.0,26.0,8.0,13.0,49.0,30.6,20.4,240.0,271.0,126.0,63.0,5.0,0.0,17.0,24.0,0.0,244.0,635.0,58.0,67.0,64.2,1.0,5930.0,70.2,48.0,41.0,0.0,29.0,30.0,7.0,1.0,0.0,0.0,186.0,12.0,38.0,24.0,0.000406009,0.000406009,0.0,7.31e-05,8.93e-05,3.65e-05,5.68e-05,0.011124645,0.008688591,0.000621194,0.000133983,-0.000649614,0.026228177,0.033130329,0.02683719,0.019569631,0.000487211,0.008120179,0.008932197,0.077953715,0.037352822,0.058059277,0.099878197,0.302476654,0.034916768,0.023954527,0.000812018,0.00365408,0.011774259,0.006496143,0.03045067,0.001112464,0.004060089,0.002842063,0.000406009,0.0,0.0,0.010556232,0.003248071,0.005278116,0.019894438,0.012423873,0.008282582,0.097442144,0.110028421,0.051157125,0.025578563,0.002030045,0.006902152,0.009744214,0.0,0.099066179,0.257815672,0.023548518,0.027202598,0.026065773,0.000406009,2.407632968,0.028501827,0.019488429,0.016646366,0.0,0.011774259,0.012180268,0.002842063,0.000406009,0.0,0.0,0.075517661,0.004872107,0.015428339,0.009744214,9.0,36.0,0.0,0.0,0,0.2821396993810787,0.0,0.007384287703125,0.5052631578947369,0.21621621621621623,0.6938775510204082,0.524283305227656,0.8571428571428571,0.3225806451612903,1.1627906976744187
Martín Montoya,es ESP,DF,Brighton,27.0,8000000.0,175.0,1,Premier League,2167.0,0.0,1.0,4.0,0.0,0.04,0.01,0.05,8.0,0.0,12.5,0.33,0.04,0.02,-0.2,1145.0,78.2,90.0,79.4,57.2,-0.1,67.0,27.0,248.0,7.0,1.0,167.0,20.0,30.0,0.0,0.0,0.0,0.0,215.0,325.0,113.0,709.0,71.0,241.0,1.0,1.0,14.0,18.0,30.0,33.0,1.37,1.0,0.0,0.0,3.0,2.0,0.08,0.0,0.0,0.0,1.0,0.0,29.0,20.0,7.0,49.0,40.8,23.0,248.0,120.0,32.0,46.0,8.0,0.0,39.0,62.0,1.0,505.0,315.0,15.0,21.0,57.1,1.0,3843.0,93.4,17.0,16.0,0.0,29.0,17.0,0.0,0.0,0.0,0.0,214.0,15.0,24.0,38.5,0.0,0.00184587,0.0,1.85e-05,1.85e-05,4.61e-06,2.31e-05,0.011121366,0.005768343,0.000152284,1.85e-05,-9.23e-05,0.036086756,0.041532072,0.036640517,0.026395939,-4.61e-05,0.00553761,0.003230272,0.077065067,0.013844024,0.099215505,0.149976927,0.052145824,0.327180434,0.03276419,0.000461467,0.000461467,0.006460545,0.008306414,0.013844024,0.00063221,0.000461467,0.0,0.0,0.0,0.0,0.013382557,0.009229349,0.003230272,0.022611906,0.018827873,0.010613752,0.114443932,0.055376096,0.014766959,0.021227503,0.00369174,0.017997231,0.028610983,0.000461467,0.233041071,0.145362252,0.006922012,0.009690817,0.026349792,0.000461467,1.773419474,0.043101061,0.007844947,0.007383479,0.0,0.013382557,0.007844947,0.0,0.0,0.0,0.0,0.098754038,0.006922012,0.011075219,0.017766497,9.0,36.0,0.0,0.0,0,0.4435787886403619,0.0,0.0038215272968750006,0.46017699115044247,0.39344262295081966,0.5918367346938775,0.5571168358053604,0.96,0.0,0.625
Glenn Murray,eng ENG,FW,Brighton,34.0,3000000.0,186.0,1,Premier League,2508.0,13.0,1.0,5.0,0.0,0.04,0.37,0.03,51.0,0.0,31.4,1.83,0.57,0.15,2.6,633.0,60.8,62.2,67.4,47.1,0.2,25.0,9.0,31.0,2.0,3.0,168.0,3.0,9.0,0.0,0.0,0.0,0.0,166.0,175.0,64.0,338.0,129.0,1.0,11.0,4.0,26.0,21.0,25.0,30.0,1.08,0.0,1.0,3.0,5.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,23.0,13.0,19.2,39.0,421.0,321.0,32.0,9.0,0.0,2.0,15.0,0.0,68.0,416.0,103.0,21.0,66.7,0.0,1907.0,51.2,85.0,49.0,0.0,80.0,54.0,38.0,1.0,1.0,0.0,87.0,109.0,124.0,46.8,0.005183413,0.00199362,0.0,1.59e-05,0.000199362,0.000147528,1.2e-05,0.011124402,0.012519936,0.000729665,0.000227273,0.001036683,0.024242424,0.024800638,0.026874003,0.018779904,7.97e-05,0.001196172,0.000797448,0.066985646,0.003588517,0.066188198,0.069776715,0.025518341,0.13476874,0.051435407,0.004385965,0.001594896,0.010366826,0.008373206,0.009968102,0.000430622,0.0,0.000398724,0.0,0.0,0.0,0.000797448,0.003189793,0.001594896,0.009170654,0.005183413,0.007655502,0.015550239,0.167862839,0.127990431,0.012759171,0.003588517,0.000797448,0.005980861,0.0,0.027113238,0.165869219,0.041068581,0.008373206,0.026594896,0.0,0.760366826,0.020414673,0.033891547,0.01953748,0.0,0.031897927,0.0215311,0.015151515,0.000398724,0.000398724,0.0,0.034688995,0.043460925,0.049441786,0.018660287,9.0,36.0,0.0,0.0,0,0.19142091152815013,1.0,0.00282844884375,0.4827586206896552,0.3157894736842105,0.8695652173913043,0.34399580492920817,0.7894736842105263,1.1926605504587156,0.7692307692307692
Davy Pröpper,nl NED,MF,Brighton,26.0,15000000.0,185.0,1,Premier League,2546.0,1.0,1.0,2.0,0.0,0.04,0.04,0.04,15.0,0.0,13.3,0.53,0.07,0.08,-0.1,1252.0,78.3,83.7,82.3,66.8,0.0,122.0,21.0,13.0,3.0,5.0,228.0,50.0,24.0,2.0,1.0,0.0,0.0,162.0,213.0,145.0,1007.0,74.0,0.0,4.0,14.0,22.0,27.0,28.0,46.0,1.63,0.0,1.0,1.0,2.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,22.0,19.0,8.0,51.0,23.5,21.9,212.0,305.0,86.0,50.0,5.0,0.0,31.0,37.0,0.0,348.0,339.0,42.0,52.0,69.2,0.0,5932.0,88.0,34.0,28.0,0.0,34.0,19.0,2.0,0.0,0.0,0.0,330.0,24.0,22.0,52.2,0.000392773,0.000785546,0.0,1.57e-05,2.75e-05,1.57e-05,1.57e-05,0.011115475,0.005223881,0.00020817,2.75e-05,-3.93e-05,0.030754124,0.032875098,0.032325216,0.026237235,0.0,0.001178319,0.001178319,0.089552239,0.009426551,0.063629222,0.083660644,0.056952082,0.395522388,0.0290652,0.001571092,0.005498822,0.008641005,0.01060487,0.010997643,0.00064022,0.0,0.000392773,0.0,0.0,0.0,0.008641005,0.007462687,0.003142184,0.020031422,0.009230165,0.008601728,0.083267871,0.119795758,0.033778476,0.019638649,0.001963865,0.012175962,0.0145326,0.0,0.136684996,0.133150039,0.016496465,0.020424195,0.02717989,0.0,2.329929301,0.034564022,0.013354281,0.010997643,0.0,0.013354281,0.007462687,0.000785546,0.0,0.0,0.0,0.129615082,0.009426551,0.008641005,0.020502749,9.0,36.0,0.0,0.0,0,0.2573030240691216,0.0,0.0043143656875,0.7272727272727273,0.12244897959183673,0.7647058823529411,0.474881995954147,1.0,0.625,0.6666666666666666
Dale Stephens,eng ENG,MF,Brighton,29.0,6000000.0,185.0,1,Premier League,2485.0,1.0,1.0,6.0,1.0,0.04,0.01,0.03,10.0,0.0,20.0,0.36,0.07,0.03,0.7,1369.0,83.6,85.3,90.6,72.9,0.2,140.0,11.0,23.0,10.0,0.0,203.0,73.0,4.0,2.0,0.0,0.0,0.0,211.0,246.0,150.0,1103.0,84.0,3.0,17.0,6.0,35.0,24.0,22.0,33.0,1.2,2.0,0.0,1.0,0.0,2.0,0.07,0.0,0.0,0.0,0.0,0.0,36.0,36.0,4.0,78.0,28.2,24.7,248.0,283.0,28.0,40.0,12.0,0.0,28.0,59.0,1.0,524.0,193.0,16.0,15.0,73.3,0.0,5129.0,95.8,14.0,11.0,0.0,44.0,10.0,0.0,0.0,0.0,0.0,337.0,17.0,16.0,51.5,0.000402414,0.002414487,0.000402414,1.61e-05,2.82e-05,4.02e-06,1.21e-05,0.01110664,0.00804829,0.000144869,2.82e-05,0.00028169,0.033641851,0.034325956,0.036458753,0.029336016,8.05e-05,0.0,0.004024145,0.081690141,0.001609658,0.084909457,0.098993964,0.060362173,0.443863179,0.033802817,0.006841046,0.002414487,0.014084507,0.009657948,0.008853119,0.000482897,0.000804829,0.0,0.0,0.0,0.0,0.014486922,0.014486922,0.001609658,0.03138833,0.011348089,0.009939638,0.099798793,0.1138833,0.011267606,0.016096579,0.004828974,0.011267606,0.023742455,0.000402414,0.210865191,0.077665996,0.006438632,0.006036217,0.029496982,0.0,2.063983903,0.038551308,0.005633803,0.004426559,0.0,0.017706237,0.004024145,0.0,0.0,0.0,0.0,0.135613682,0.006841046,0.006438632,0.020724346,9.0,36.0,0.0,0.0,0,0.2610693734015345,0.0,0.003313631734375,0.6928104575163399,0.0,0.717948717948718,0.37141743029830376,0.9666666666666667,1.25,0.7692307692307692
Phil Bardsley,sco SCO,DF,Burnley,33.0,1500000.0,180.0,1,Premier League,1670.0,0.0,0.0,9.0,0.0,0.0,0.01,0.04,12.0,0.0,8.3,0.65,0.05,0.02,-0.2,770.0,67.9,84.6,74.8,38.2,-0.7,61.0,20.0,189.0,10.0,2.0,154.0,14.0,22.0,0.0,0.0,0.0,0.0,117.0,349.0,73.0,443.0,50.0,179.0,3.0,6.0,32.0,6.0,22.0,17.0,0.92,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,1.0,31.0,41.9,27.8,121.0,67.0,21.0,30.0,12.0,2.0,25.0,85.0,1.0,281.0,222.0,9.0,11.0,45.5,0.0,2538.0,93.3,6.0,6.0,0.0,22.0,11.0,0.0,0.0,0.0,1.0,189.0,32.0,19.0,62.7,0.0,0.005389222,0.0,0.0,0.0,5.99e-06,2.4e-05,0.011137725,0.00497006,0.000389222,2.99e-05,-0.00011976,0.040658683,0.050658683,0.044790419,0.022874251,-0.000419162,0.003592814,0.005988024,0.092215569,0.013173653,0.07005988,0.208982036,0.043712575,0.265269461,0.02994012,0.001796407,0.003592814,0.019161677,0.003592814,0.013173653,0.000550898,0.0,0.000598802,0.0,0.0,0.0,0.01257485,0.008383234,0.000598802,0.018562874,0.02508982,0.016646707,0.07245509,0.04011976,0.01257485,0.017964072,0.007185629,0.01497006,0.050898204,0.000598802,0.168263473,0.132934132,0.005389222,0.006586826,0.027245509,0.0,1.519760479,0.055868263,0.003592814,0.003592814,0.0,0.013173653,0.006586826,0.0,0.0,0.0,0.000598802,0.113173653,0.019161677,0.011377246,0.03754491,7.0,40.0,0.0,0.0,0,0.4765509782715564,0.0,0.002301646734375,0.5205479452054794,0.26666666666666666,0.5806451612903226,0.4743892828999212,1.0,0.0,0.0
Ashley Barnes,eng ENG,FW,Burnley,28.0,10000000.0,186.0,1,Premier League,2388.0,12.0,2.0,8.0,0.0,0.08,0.45,0.13,61.0,0.0,44.3,2.3,1.02,0.17,0.0,559.0,61.9,72.8,57.5,38.3,-1.6,23.0,13.0,23.0,1.0,7.0,170.0,7.0,13.0,1.0,0.0,0.0,0.0,140.0,148.0,85.0,302.0,89.0,2.0,24.0,7.0,25.0,10.0,28.0,44.0,1.66,0.0,0.0,7.0,8.0,5.0,0.19,0.0,0.0,1.0,1.0,0.0,5.0,14.0,7.0,40.0,12.5,23.1,69.0,372.0,286.0,31.0,8.0,0.0,4.0,24.0,1.0,88.0,450.0,121.0,19.0,57.9,0.0,2369.0,44.1,96.0,40.0,0.0,53.0,65.0,23.0,1.0,0.0,1.0,134.0,74.0,182.0,28.9,0.005025126,0.003350084,0.0,3.35e-05,0.000221943,0.000188442,5.44e-05,0.011097152,0.018551089,0.000963149,0.000427136,0.0,0.025921273,0.030485762,0.024078727,0.016038526,-0.000670017,0.000837521,0.00041876,0.07118928,0.005443886,0.058626466,0.061976549,0.03559464,0.126465662,0.037269682,0.010050251,0.002931323,0.010469012,0.004187605,0.011725293,0.000695142,0.0,0.0,0.0,0.0,0.00041876,0.002093802,0.005862647,0.002931323,0.016750419,0.005234506,0.009673367,0.028894472,0.155778894,0.119765494,0.012981575,0.003350084,0.001675042,0.010050251,0.00041876,0.036850921,0.188442211,0.050670017,0.007956449,0.024246231,0.0,0.992043551,0.018467337,0.040201005,0.016750419,0.0,0.022194305,0.02721943,0.009631491,0.00041876,0.0,0.00041876,0.056113903,0.030988275,0.076214405,0.012102178,7.0,40.0,0.0,0.0,0,0.2175732217573222,1.0,0.004874633390625,0.5283018867924528,0.14814814814814814,0.875,0.46728577458843396,0.7027027027027027,0.96,0.48780487804878053
Robbie Brady,ie IRL,MF,Burnley,26.0,8000000.0,176.0,0,Premier League,720.0,0.0,1.0,3.0,1.0,0.12,0.08,0.18,12.0,2.0,16.7,1.5,0.25,0.06,-0.7,287.0,56.4,77.6,64.0,28.4,-0.4,15.0,11.0,43.0,16.0,2.0,64.0,22.0,27.0,20.0,1.0,1.0,3.0,41.0,102.0,214.0,48.0,9.0,7.0,1.0,5.0,16.0,11.0,12.0,23.0,2.87,6.0,1.0,0.0,2.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,10.0,20.0,19.3,59.0,86.0,36.0,17.0,1.0,0.0,8.0,13.0,1.0,78.0,168.0,14.0,13.0,61.5,0.0,1445.0,82.1,11.0,11.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,71.0,7.0,5.0,58.3,0.0,0.004166667,0.001388889,0.000166667,0.000166667,0.000111111,0.00025,0.011111111,0.023194444,0.002083333,0.000347222,-0.000972222,0.078333333,0.107777778,0.088888889,0.039444444,-0.000555556,0.008333333,0.022222222,0.088888889,0.0375,0.056944444,0.141666667,0.297222222,0.066666667,0.0125,0.001388889,0.006944444,0.022222222,0.015277778,0.016666667,0.003986111,0.008333333,0.001388889,0.001388889,0.0,0.0,0.005555556,0.005555556,0.005555556,0.013888889,0.027777778,0.026805556,0.081944444,0.119444444,0.05,0.023611111,0.001388889,0.011111111,0.018055556,0.001388889,0.108333333,0.233333333,0.019444444,0.018055556,0.085416667,0.0,2.006944444,0.114027778,0.015277778,0.015277778,0.0,0.016666667,0.005555556,0.0,0.0,0.0,0.0,0.098611111,0.009722222,0.006944444,0.080972222,7.0,40.0,0.0,0.0,0,0.3626118660921445,0.0,0.006640625015625,0.64,0.21818181818181817,0.8,0.5307958477508651,0.375,0.0,0.5263157894736842
Jack Cork,eng ENG,MF,Burnley,29.0,15000000.0,185.0,1,Premier League,3312.0,1.0,2.0,6.0,0.0,0.05,0.05,0.04,15.0,0.0,13.3,0.41,0.05,0.12,-0.7,1349.0,80.1,86.2,84.5,60.8,0.4,102.0,16.0,13.0,9.0,3.0,291.0,48.0,10.0,1.0,0.0,0.0,0.0,181.0,273.0,127.0,1068.0,117.0,0.0,4.0,4.0,27.0,15.0,28.0,49.0,1.33,0.0,2.0,2.0,5.0,3.0,0.08,0.0,0.0,1.0,0.0,0.0,16.0,25.0,5.0,57.0,28.1,23.8,219.0,363.0,107.0,57.0,19.0,0.0,29.0,76.0,0.0,342.0,332.0,39.0,39.0,69.2,0.0,5351.0,87.4,29.0,42.0,0.0,32.0,37.0,4.0,0.0,0.0,0.0,423.0,39.0,60.0,39.4,0.000301932,0.001811594,0.0,1.51e-05,2.42e-05,1.51e-05,1.21e-05,0.011111111,0.0040157,0.000123792,1.51e-05,-0.000211353,0.024184783,0.02602657,0.025513285,0.018357488,0.000120773,0.000603865,0.002717391,0.087862319,0.003019324,0.054649758,0.082427536,0.038345411,0.322463768,0.035326087,0.001207729,0.001207729,0.008152174,0.004528986,0.008454106,0.00040157,0.0,0.000603865,0.0,0.0,0.000301932,0.004830918,0.007548309,0.001509662,0.017210145,0.0084843,0.00718599,0.066123188,0.109601449,0.032306763,0.017210145,0.005736715,0.008756039,0.02294686,0.0,0.10326087,0.100241546,0.011775362,0.011775362,0.02089372,0.0,1.615640097,0.026388889,0.008756039,0.012681159,0.0,0.009661836,0.011171498,0.001207729,0.0,0.0,0.0,0.127717391,0.011775362,0.018115942,0.011896135,7.0,40.0,0.0,0.0,0,0.21652465788794217,0.0,0.0035146814531249997,0.5806451612903226,0.19047619047619047,0.7192982456140351,0.4057185572790133,1.0,0.45454545454545453,0.9523809523809523
